T1,T2,T0,flag,vref,theta,alpha,beta,a,b,c
2.515969576839111e-06,2.6162852240713196e-05,2.1321178182447697e-05,0,8.0,295.0,3.3809460939255964,-7.2504622962932,3.380946093925596,-7.969557584733965,4.588611490808368
3.017476820277882e-06,2.6371785794345773e-05,2.061073738537635e-05,0,8.0,294.0,3.2538931446064034,-7.308363661140806,3.2538931446064034,-7.956175162946187,4.702282018339783
3.5180649110462413e-06,2.6572686246556165e-05,1.9909248842397597e-05,0,7.999999999999999,293.0,3.125849027914191,-7.364038827619521,3.12584902791419,-7.940369213130576,4.8145201852163835
4.0175813651624376e-06,2.676549240112048e-05,1.9216926233717085e-05,0,8.000000000000002,292.0,2.9968527473272966,-7.4174708365343,2.996852747327298,-7.922144549932564,4.925291802605268
4.51587402507562e-06,2.6950145527416253e-05,1.8533980447508127e-05,0,8.0,291.0,2.866943596362402,-7.468643411977614,2.8669435963624017,-7.901506724761102,5.0345631283987
5.012791106014508e-06,2.712658937831245e-05,1.7860619515673043e-05,0,7.999999999999999,290.0,2.736161146605351,-7.517540966287266,2.736161146605351,-7.878462024097665,5.142300877492314
5.508181242222509e-06,2.729477020730285e-05,1.7197048550474647e-05,0,7.999999999999998,289.0,2.6045452356572536,-7.564148604794532,2.6045452356572527,-7.853017467581311,5.248472231924056
6.00189353306518e-06,2.7454636784877732e-05,1.654346968205709e-05,0,8.0,288.0,2.4721359549995787,-7.608452130361229,2.47213595499958,-7.825180805870445,5.353044850870869
6.49377758899603e-06,2.7606140414128898e-05,1.5900081996875076e-05,0,8.0,287.0,2.338973637781893,-7.650438047704284,2.338973637781893,-7.794960518281882,5.455986880499989
6.9836835773666354e-06,2.774923494558323e-05,1.5267081477050138e-05,0,8.0,286.0,2.2050988465359938,-7.690093567506551,2.2050988465359938,-7.762365810207972,5.557266963671978
7.471462268067111e-06,2.788387679126026e-05,1.4644660940672632e-05,0,7.999999999999998,285.0,2.0705523608201677,-7.727406610312544,2.070552360820168,-7.7274066103125465,5.656854249492379
7.956965078983054e-06,2.801002493794949e-05,1.4033009983067459e-05,0,7.999999999999997,284.0,1.9353751647973427,-7.762365810207969,1.9353751647973418,-7.69009356750655,5.754718402709206
8.440044121255092e-06,2.8127640959703428e-05,1.3432314919041483e-05,0,7.999999999999999,283.0,1.79960843475092,-7.794960518281881,1.7996084347509216,-7.6504380477042835,5.8508296129533655
8.920552244327248e-06,2.8236689029542466e-05,1.2842758726130287e-05,0,8.0,282.0,1.6632935265420743,-7.8251808058704455,1.6632935265420743,-7.608452130361229,5.945158603819155
9.398343080770452e-06,2.833713593036814e-05,1.226452098886141e-05,0,7.999999999999999,281.0,1.52647196301236,-7.853017467581311,1.5264719630123598,-7.564148604794536,6.037676641782174
9.873271090867458e-06,2.842895106508143e-05,1.1697777844051119e-05,0,7.999999999999997,280.0,1.3891854213354426,-7.878462024097662,1.3891854213354418,-7.5175409662872665,6.128355544951822
